request_id,status,error,e2e_s,ttft_s,mean_itl_s,completion_tokens,concurrency
1000027,ok,,1.88923793239519,0.04403153108432889,0.014878628629019423,128,1
1000028,ok,,1.8999810400418937,0.05632321536540985,0.014986865063447779,128,1
1000029,ok,,1.8910735100507736,0.04669317323714495,0.014992440861415088,128,1
1000030,ok,,1.8889065207913518,0.04450612282380462,0.016036152147242556,128,1
1000031,ok,,1.8903087968938053,0.04569111904129386,0.014873405621807662,128,1
1000032,ok,,1.8907734891399741,0.046562673058360815,0.01487053875180502,128,1
1000033,ok,,1.8904596366919577,0.04563629860058427,0.014874960622569967,128,1
1000034,ok,,1.8971823663450778,0.05735593941062689,0.014834905933258273,128,1
1000035,ok,,1.893658631015569,0.04938147542998195,0.014870712128017218,128,1
1000036,ok,,1.893062808085233,0.05057389009743929,0.014856121581678669,128,1
1000037,ok,,1.887186471838504,0.04281630693003535,0.014871865679930535,128,1
1000038,ok,,1.889564303215593,0.045102016068995,0.014871864635947972,128,1
1000039,ok,,1.8872319217771292,0.041960632894188166,0.014878590144367227,128,1
1000040,ok,,1.8907079473137856,0.044457413256168365,0.015008614496971533,128,1
1000041,ok,,1.8912821393460035,0.04721636511385441,0.01885607215508665,128,1
1000042,ok,,1.8960548802278936,0.05181295517832041,0.01487000163404211,128,1
1000043,ok,,1.8906798656098545,0.04568975791335106,0.01487679432912339,128,1
1000044,ok,,1.8896496510133147,0.044338302221149206,0.014878731517631921,128,1
1000045,ok,,1.8975809458643198,0.05486848810687661,0.014979263956893266,128,1
1000046,ok,,1.89221121231094,0.048077489249408245,0.014870010823341868,128,1
1000047,ok,,1.8943937411531806,0.04898565309122205,0.014880225944873546,128,1
1000048,ok,,1.8915785397402942,0.04713240498676896,0.014872291797561752,128,1
1000049,ok,,1.8916527503170073,0.04757298715412617,0.014869553082051777,128,1
1000050,ok,,1.8919256697408855,0.04807226778939366,0.014988788547433489,128,1
1000051,ok,,1.8915769080631435,0.04648248199373484,0.014877683749692816,128,1
1000052,ok,,1.8897642511874437,0.045170076191425323,0.01487347035248193,128,1
1000053,ok,,1.896954360883683,0.05216049589216709,0.015500104739604628,128,1
1000054,ok,,1.891929210163653,0.04700478399172425,0.015501450297242704,128,1
1000055,ok,,1.8938044770620763,0.04876370122656226,0.016041341954437287,128,1
1000056,ok,,1.8915502182208002,0.046897434163838625,0.014873912355171577,128,1
1000057,ok,,1.8947504311800003,0.04553607711568475,0.01490954614634956,128,1
1000058,ok,,1.8914780369959772,0.04571592900902033,0.01488257561915464,128,1
1000059,ok,,1.8930172440595925,0.04857040103524923,0.014871700974782147,128,1
1000060,ok,,1.896144026890397,0.04998814780265093,0.015007812423798127,128,1
1000061,ok,,1.891744237858802,0.047044123988598585,0.014994655546497523,128,1
1000062,ok,,1.8919328879565,0.04778409702703357,0.014990846179728585,128,1
1000063,ok,,1.8983204560354352,0.05376666318625212,0.014993592691645631,128,1
2000000,ok,,1.944546306040138,0.09612039709463716,0.014904447320488191,128,2
