request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
106,batch,batch-b,best-effort-traffic,128,8.833333333333334,8.833763338625431,0.00043000529209713534,429,rejected,rejected-saturated,,,0.0065001570619642735,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
107,interactive,tenant-a,premium-traffic,64,8.916666666666666,8.917025389615446,0.00035872294878025457,200,completed,,,0.43110805843025446,1.9879731442779303,0.02551833189810153,64,
108,batch,batch-a,best-effort-traffic,128,9.0,9.00036697089672,0.00036697089672088623,200,completed,,,1.1720039839856327,4.044559838715941,0.023158298587546713,128,
109,batch,batch-b,best-effort-traffic,128,9.083333333333334,9.083610540721565,0.00027720738823155955,429,rejected,rejected-saturated,,,0.0042305742390453815,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
110,interactive,tenant-a,premium-traffic,64,9.166666666666666,9.166907452046871,0.00024078538020511076,200,completed,,,0.44450411992147565,1.9628221788443625,0.024884981454395858,64,
111,batch,batch-a,best-effort-traffic,128,9.25,9.250819992739707,0.0008199927397072315,429,rejected,rejected-saturated,,,0.009622480254620314,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
112,interactive,tenant-a,premium-traffic,64,9.333333333333334,9.333773423917592,0.00044009058425764636,200,completed,,,0.281775401905179,1.8180547780357301,0.025180004850091017,64,
113,batch,batch-b,best-effort-traffic,128,9.416666666666666,9.417055223602802,0.0003885569361354868,429,rejected,rejected-saturated,,,0.004162794444710016,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
114,batch,batch-a,best-effort-traffic,128,9.5,9.50054568471387,0.0005456847138702869,200,completed,,,1.5219291020184755,4.299954144284129,0.022401652516677015,128,
115,interactive,tenant-b,premium-traffic,64,9.583333333333334,9.58389033563435,0.0005570023010168512,200,completed,,,0.3376369373872876,1.8752439231611788,0.025611897263055048,64,
116,batch,batch-b,best-effort-traffic,128,9.666666666666666,9.666971325874329,0.00030465920766253873,429,rejected,rejected-saturated,,,0.004387973807752132,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
117,interactive,tenant-a,premium-traffic,64,9.75,9.750355106778443,0.00035510677844285965,200,completed,,,0.09662075294181705,1.6181138651445508,0.02534171468578279,64,
118,batch,batch-a,best-effort-traffic,128,9.833333333333334,9.833623096812516,0.00028976347918252543,429,rejected,rejected-saturated,,,0.004195325076580048,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
119,batch,batch-b,best-effort-traffic,128,9.916666666666666,9.9169741878286,0.0003075211619343321,429,rejected,rejected-saturated,,,0.006083815824240446,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
120,interactive,tenant-a,premium-traffic,64,10.0,10.000328999012709,0.00032899901270866394,200,completed,,,0.16742782201617956,1.6091382559388876,0.024012656377938885,64,
121,batch,batch-a,best-effort-traffic,128,10.083333333333334,10.083726898767054,0.0003935654337201555,200,completed,,,1.1610920131206512,3.935576511081308,0.022550237372638733,128,
122,interactive,tenant-a,premium-traffic,64,10.166666666666666,10.169157661963254,0.002490995296588139,200,completed,,,0.13445517979562283,1.593909841030836,0.02431988118526836,64,
123,batch,batch-b,best-effort-traffic,128,10.25,10.250327080953866,0.00032708095386624336,200,completed,,,0.5052400077693164,3.3462509219534695,0.023284957564787052,128,
124,batch,batch-a,best-effort-traffic,128,10.333333333333334,10.333599380683154,0.00026604734981994227,200,completed,,,1.3428157279267907,4.12756082508713,0.022269267968833446,128,
125,interactive,tenant-b,premium-traffic,64,10.416666666666666,10.416932931635529,0.0002662649688627283,200,completed,,,0.2072231899946928,1.6790317823179066,0.024505390017293394,64,
126,batch,batch-b,best-effort-traffic,128,10.5,10.500301082618535,0.00030108261853456497,429,rejected,rejected-saturated,,,0.004017833154648542,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
127,interactive,tenant-a,premium-traffic,64,10.583333333333334,10.58372128289193,0.0003879495585952242,200,completed,,,0.1687652631662786,1.5962187028490007,0.023786024648385744,64,
128,batch,batch-a,best-effort-traffic,128,10.666666666666666,10.667022433597594,0.00035576693092842504,200,completed,,,1.5980713940225542,4.39508139109239,0.022354456592351198,128,
129,batch,batch-b,best-effort-traffic,128,10.75,10.750242063775659,0.00024206377565860748,429,rejected,rejected-saturated,,,0.00588970584794879,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
130,interactive,tenant-a,premium-traffic,64,10.833333333333334,10.8337645647116,0.0004312313782666166,200,completed,,,0.18845455208793283,1.5613331282511353,0.022868006435843805,64,
131,batch,batch-a,best-effort-traffic,128,10.916666666666666,10.91693046502769,0.00026379836102385923,200,completed,,,1.7698983796872199,4.546126595698297,0.022563958173329995,128,
132,interactive,tenant-a,premium-traffic,64,11.0,11.000414745882154,0.00041474588215351105,200,completed,,,0.24293948477134109,1.6029086578637362,0.022659304551780224,64,
133,batch,batch-b,best-effort-traffic,128,11.083333333333334,11.083725586999208,0.0003922536658738096,429,rejected,rejected-saturated,,,0.006838175933808088,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
134,batch,batch-a,best-effort-traffic,128,11.166666666666666,11.166918536648154,0.0002518699814881842,200,completed,,,1.932962296064943,4.749128699302673,0.022703552040301504,128,
135,interactive,tenant-b,premium-traffic,64,11.25,11.250314167700708,0.00031416770070791245,200,completed,,,0.2091106423176825,1.5893000541254878,0.022613129700671454,64,
136,batch,batch-b,best-effort-traffic,128,11.333333333333334,11.333708737976849,0.0003754046435151537,429,rejected,rejected-saturated,,,0.0039375340566039085,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
137,interactive,tenant-a,premium-traffic,64,11.416666666666666,11.4171083685942,0.0004417019275333445,200,completed,,,0.10406812001019716,1.4909585290588439,0.02271161161240984,64,
138,batch,batch-a,best-effort-traffic,128,11.5,11.50027854880318,0.00027854880318045616,429,rejected,rejected-saturated,,,0.0041366140358150005,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
139,batch,batch-b,best-effort-traffic,128,11.583333333333334,11.583648880012333,0.00031554667899946764,429,rejected,rejected-saturated,,,0.004088183864951134,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
140,interactive,tenant-a,premium-traffic,64,11.666666666666666,11.667032139841467,0.00036547317480106756,200,completed,,,0.17279056692495942,1.5418657688423991,0.022437044442249615,64,
141,batch,batch-a,best-effort-traffic,128,11.75,11.750362460967153,0.0003624609671533108,200,completed,,,2.097277453634888,4.994582083076239,0.02354121087043266,128,
142,interactive,tenant-a,premium-traffic,64,11.833333333333334,11.833590340800583,0.0002570074672494371,200,completed,,,0.17295525688678026,1.5564036620780826,0.022667986806482077,64,
143,batch,batch-b,best-effort-traffic,128,11.916666666666666,11.916980932001024,0.0003142653343584101,429,rejected,rejected-saturated,,,0.0035902028903365135,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
144,batch,batch-a,best-effort-traffic,128,12.0,12.000338261947036,0.0003382619470357895,429,rejected,rejected-saturated,,,0.007700697984546423,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
145,interactive,tenant-b,premium-traffic,64,12.083333333333334,12.083649492822587,0.00031615948925356463,200,completed,,,0.07112463796511292,1.4589258967898786,0.022743432607013184,64,
146,batch,batch-b,best-effort-traffic,128,12.166666666666666,12.166898163035512,0.00023149636884589597,429,rejected,rejected-saturated,,,0.00360304256901145,,0,inference error: ResourceExhausted - request rejected pre-queue: queue at capacity
