request_id,traffic_class,fairness_id,objective,max_tokens,scheduled_at_s,sent_at_s,launch_lag_s,http_status,outcome,drop_reason,retry_after,ttft_s,e2e_s,mean_itl_s,completion_tokens,error
131,batch,batch-a,best-effort-traffic,128,10.916666666666666,10.917474096175283,0.000807429508617119,200,completed,,,7.295733850914985,10.083940533921123,0.022845829852291794,128,
132,interactive,tenant-a,premium-traffic,64,11.0,11.000316149089485,0.0003161490894854069,200,completed,,,7.4724881667643785,8.840246757958084,0.022752731138219438,64,
133,batch,batch-b,best-effort-traffic,128,11.083333333333334,11.083645353093743,0.00031201976040939883,200,completed,,,7.392186825629324,10.183215079829097,0.02250648592223203,128,
134,batch,batch-a,best-effort-traffic,128,11.166666666666666,11.168880388140678,0.002213721474012331,200,completed,,,7.401517314836383,10.2419315376319,0.02309044230184177,128,
135,interactive,tenant-b,premium-traffic,64,11.25,11.25197545113042,0.0019754511304199696,200,completed,,,7.665565887931734,9.026138839777559,0.02265541101805866,64,
136,batch,batch-b,best-effort-traffic,128,11.333333333333334,11.333685192745179,0.00035185941184501246,200,completed,,,7.582244873978198,10.418540322221816,0.022857086259811636,128,
137,interactive,tenant-a,premium-traffic,64,11.416666666666666,11.417403056751937,0.0007363900852705996,200,completed,,,7.809583669062704,9.16626998828724,0.022234926381927044,64,
138,batch,batch-a,best-effort-traffic,128,11.5,11.500374410767108,0.000374410767108202,200,completed,,,7.73225463135168,10.621633061207831,0.023289728053514997,128,
139,batch,batch-b,best-effort-traffic,128,11.583333333333334,11.584255904890597,0.0009225715572629412,200,completed,,,7.712146290112287,10.650994309224188,0.023698362814743194,128,
140,interactive,tenant-a,premium-traffic,64,11.666666666666666,11.66694123717025,0.00027457050358314916,200,completed,,,7.973294499795884,9.364790132734925,0.022803815623714786,64,
141,batch,batch-a,best-effort-traffic,128,11.75,11.75090862205252,0.0009086220525205135,200,completed,,,7.97991592483595,10.920039054006338,0.02369228166888558,128,
142,interactive,tenant-a,premium-traffic,64,11.833333333333334,11.833640373777598,0.00030704044426421717,200,completed,,,8.049009894020855,9.4326515593566,0.02267825696617365,64,
143,batch,batch-b,best-effort-traffic,128,11.916666666666666,11.917492108885199,0.000825442218532757,200,completed,,,8.120692323893309,11.061087221838534,0.023708690874158375,128,
144,batch,batch-a,best-effort-traffic,128,12.0,12.000243830960244,0.00024383096024394035,200,completed,,,8.08283833693713,11.025512016844004,0.023721779508876703,128,
145,interactive,tenant-b,premium-traffic,64,12.083333333333334,12.08409633487463,0.0007630015412960489,200,completed,,,8.237730480264872,9.668836491182446,0.023820862313732503,64,
146,batch,batch-b,best-effort-traffic,128,12.166666666666666,12.167012698948383,0.00034603228171725675,200,completed,,,8.252303793095052,11.18296028021723,0.024007767263311344,128,
147,interactive,tenant-a,premium-traffic,64,12.25,12.25048646191135,0.00048646191135048866,200,completed,,,8.376273026224226,9.867807606235147,0.02484663249924779,64,
148,batch,batch-a,best-effort-traffic,128,12.333333333333334,12.337409808766097,0.004076475432762905,200,completed,,,8.445153004024178,11.382746857125312,0.024073586822105725,128,
149,batch,batch-b,best-effort-traffic,128,12.416666666666666,12.417512860149145,0.0008461934824790518,200,completed,,,8.451653238851577,11.395228226669133,0.023736089903620944,128,
150,interactive,tenant-a,premium-traffic,64,12.5,12.501127813011408,0.0011278130114078522,200,completed,,,8.56468944111839,10.081767425872386,0.025263107226540644,64,
151,batch,batch-a,best-effort-traffic,128,12.583333333333334,12.58369452599436,0.0003611926610265215,200,completed,,,8.486724061891437,11.428149349056184,0.02390567419626485,128,
152,interactive,tenant-a,premium-traffic,64,12.666666666666666,12.667008828837425,0.00034216217075844213,200,completed,,,8.69594528991729,10.178626200184226,0.02427273291758582,64,
153,batch,batch-b,best-effort-traffic,128,12.75,12.750291852746159,0.00029185274615883827,200,completed,,,8.613448257092386,11.541897549293935,0.02341786200925708,128,
154,batch,batch-a,best-effort-traffic,128,12.833333333333334,12.834163567051291,0.0008302337179575403,200,completed,,,8.617230179719627,11.552144367713481,0.023661329253246228,128,
